"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit","sgst"
4973,"US-2016-153815","2016-11-06","2016-11-09","First Class","KL-16555","FUR-FU-10004090","35.568",2,"0.2","5.7798","0"
4974,"US-2016-153815","2016-11-06","2016-11-09","First Class","KL-16555","OFF-PA-10004071","88.768",2,"0.2","31.0688","0"
4975,"CA-2016-164896","2016-11-07","2016-11-12","Standard Class","PS-19045","OFF-PA-10002246","12.9",2,"0","6.321","0"
4976,"CA-2015-142202","2015-09-18","2015-09-23","Second Class","JR-16210","TEC-AC-10003198","717.12",9,"0.2","152.388","0"
4977,"CA-2015-165050","2015-12-07","2015-12-09","First Class","AH-10210","OFF-BI-10001031","21.36",5,"0.2","7.209","0"
4978,"CA-2015-165050","2015-12-07","2015-12-09","First Class","AH-10210","OFF-BI-10003727","6.688",2,"0.2","2.3408","0"
4979,"CA-2015-165050","2015-12-07","2015-12-09","First Class","AH-10210","TEC-PH-10001336","773.94",6,"0","224.4426","0"
4980,"US-2016-131114","2016-12-09","2016-12-13","Second Class","RW-19630","OFF-SU-10001664","20.568",3,"0.2","1.5426","0"
4981,"US-2016-131114","2016-12-09","2016-12-13","Second Class","RW-19630","OFF-AP-10003971","4.356",2,"0.8","-11.7612","0"
4982,"US-2016-131114","2016-12-09","2016-12-13","Second Class","RW-19630","TEC-AC-10000199","19.04",4,"0.2","-1.428","0"
4983,"CA-2014-160066","2014-11-16","2014-11-22","Standard Class","AH-10075","OFF-LA-10001045","5.22",2,"0","2.4012","0"
4984,"CA-2016-109925","2016-11-06","2016-11-10","Second Class","IM-15070","OFF-ST-10003442","84.84",3,"0","22.9068","0"
4985,"CA-2015-160696","2015-09-06","2015-09-10","Standard Class","CK-12760","OFF-FA-10003059","7.24",5,"0.2","1.1765","0"
4986,"CA-2014-125171","2014-09-03","2014-09-03","Same Day","AG-10390","OFF-LA-10001175","14.4",5,"0","7.056","0"
4987,"CA-2016-149279","2016-04-24","2016-04-28","Standard Class","CL-12700","OFF-PA-10003441","15.552",3,"0.2","5.4432","0"
4988,"CA-2016-149279","2016-04-24","2016-04-28","Standard Class","CL-12700","FUR-CH-10004287","1325.76",6,"0.2","149.148","0"
4989,"CA-2016-149279","2016-04-24","2016-04-28","Standard Class","CL-12700","OFF-BI-10004040","3.108",2,"0.7","-2.1756","0"
4990,"CA-2017-107321","2017-08-31","2017-09-04","Standard Class","AW-10930","OFF-BI-10004022","6.672",3,"0.2","2.1684","0"
4991,"CA-2017-107321","2017-08-31","2017-09-04","Standard Class","AW-10930","TEC-PH-10002200","689.408",4,"0.2","77.5584","0"
4992,"US-2017-122714","2017-12-07","2017-12-13","Standard Class","HG-14965","OFF-BI-10001120","1889.99",5,"0.8","-2929.4845","0"
4993,"CA-2015-153038","2015-12-18","2015-12-25","Standard Class","RB-19645","OFF-EN-10000461","55.936",8,"0.2","18.8784","0"
4994,"CA-2015-153038","2015-12-18","2015-12-25","Standard Class","RB-19645","OFF-LA-10004008","18.432",8,"0.2","5.9904","0"
4995,"CA-2015-153038","2015-12-18","2015-12-25","Standard Class","RB-19645","FUR-FU-10000221","20.32",5,"0.2","3.556","0"
4996,"CA-2014-132227","2014-11-04","2014-11-10","Standard Class","SZ-20035","OFF-BI-10000962","52.064",4,"0.2","18.8732","0"
4997,"CA-2017-155824","2017-03-10","2017-03-15","Standard Class","KS-16300","OFF-AP-10000390","48.784",1,"0.2","3.6588","0"
4998,"CA-2017-155824","2017-03-10","2017-03-15","Standard Class","KS-16300","OFF-BI-10000014","13.092",4,"0.7","-10.0372","0"
4999,"CA-2016-129238","2016-01-31","2016-02-04","Standard Class","SC-20050","TEC-PH-10004120","109.592",1,"0.2","8.2194","0"
5000,"CA-2016-129238","2016-01-31","2016-02-04","Standard Class","SC-20050","OFF-PA-10002764","56.7",5,"0","27.783","0"
5001,"CA-2017-159688","2017-05-07","2017-05-12","Standard Class","AB-10060","TEC-AC-10000736","79.99",1,"0","28.7964","0"
5002,"CA-2016-136126","2016-05-24","2016-05-24","Same Day","EH-14125","OFF-SU-10000898","69.5",5,"0","20.155","0"
5003,"CA-2016-136126","2016-05-24","2016-05-24","Same Day","EH-14125","OFF-PA-10004327","191.6",4,"0","91.968","0"
5004,"CA-2016-155033","2016-10-07","2016-10-12","Standard Class","CC-12475","OFF-PA-10000143","10.56",2,"0","5.0688","0"
5005,"CA-2014-156006","2014-04-30","2014-05-02","Second Class","TM-21010","TEC-AC-10002550","47.79",3,"0","16.2486","0"
5006,"CA-2015-158659","2015-11-10","2015-11-14","Second Class","SC-20695","OFF-ST-10003306","714.3",5,"0","207.147","0"
5007,"CA-2015-169796","2015-11-09","2015-11-14","Standard Class","Dp-13240","TEC-MA-10000045","2321.9",2,"0","1114.512","0"
5008,"CA-2015-169796","2015-11-09","2015-11-14","Standard Class","Dp-13240","OFF-ST-10001505","17.94",3,"0","3.0498","0"
5009,"CA-2015-102876","2015-09-07","2015-09-14","Standard Class","LR-17035","OFF-BI-10004781","9.522",1,"0.7","-6.9828","0"
5010,"CA-2015-102876","2015-09-07","2015-09-14","Standard Class","LR-17035","TEC-PH-10002680","791.964",6,"0.4","-131.994","0"
5011,"CA-2015-102876","2015-09-07","2015-09-14","Standard Class","LR-17035","OFF-BI-10000848","4.923",3,"0.7","-3.9384","0"
5012,"US-2017-139647","2017-05-11","2017-05-13","First Class","TS-21370","FUR-BO-10004467","209.979",7,"0.7","-356.9643","0"
5013,"US-2017-160465","2017-07-21","2017-07-26","Standard Class","SW-20350","OFF-BI-10001670","33.93",3,"0.7","-22.62","0"
5014,"US-2017-160465","2017-07-21","2017-07-26","Standard Class","SW-20350","OFF-ST-10000136","222.32",7,"0.2","25.011","0"
5015,"US-2017-160465","2017-07-21","2017-07-26","Standard Class","SW-20350","TEC-PH-10004522","210.564",6,"0.4","-52.641","0"
5016,"CA-2014-153850","2014-11-24","2014-11-29","Standard Class","TH-21100","FUR-FU-10002960","35.168",7,"0.2","9.6712","0"
5017,"CA-2014-153850","2014-11-24","2014-11-29","Standard Class","TH-21100","TEC-PH-10002584","1502.376",4,"0.4","-250.396","0"
5018,"CA-2014-127558","2014-11-15","2014-11-18","First Class","SS-20410","FUR-FU-10002505","10.11",3,"0","3.2352","0"
5019,"CA-2014-127558","2014-11-15","2014-11-18","First Class","SS-20410","TEC-AC-10003832","772.47",3,"0","146.7693","0"
5020,"CA-2014-127558","2014-11-15","2014-11-18","First Class","SS-20410","OFF-SU-10002537","20.46",2,"0","5.3196","0"
5021,"CA-2017-136511","2017-03-23","2017-03-25","Second Class","MZ-17515","OFF-SU-10003505","347.58",3,"0","17.379","0"
5022,"CA-2016-133795","2016-12-18","2016-12-24","Standard Class","JE-15475","TEC-AC-10001465","72.64",2,"0","21.792","0"
5023,"CA-2016-133795","2016-12-18","2016-12-24","Standard Class","JE-15475","TEC-AC-10003832","772.47",3,"0","146.7693","0"
5024,"CA-2016-133795","2016-12-18","2016-12-24","Standard Class","JE-15475","FUR-FU-10003731","39.92",4,"0","11.1776","0"
5025,"US-2017-130953","2017-07-29","2017-08-03","Standard Class","RF-19735","OFF-BI-10004828","33.48",2,"0","16.4052","0"
5026,"US-2017-130953","2017-07-29","2017-08-03","Standard Class","RF-19735","TEC-PH-10003012","461.97",3,"0","133.9713","0"
5027,"US-2017-130953","2017-07-29","2017-08-03","Standard Class","RF-19735","OFF-AP-10002311","137.62",2,"0","60.5528","0"
5028,"US-2017-130953","2017-07-29","2017-08-03","Standard Class","RF-19735","FUR-CH-10004626","302.67",3,"0","72.6408","0"
5029,"CA-2014-151792","2014-09-02","2014-09-07","Second Class","CV-12295","TEC-AC-10001606","239.976",3,"0.2","53.9946","0"
5030,"CA-2017-139304","2017-01-29","2017-02-02","Standard Class","VG-21790","OFF-AR-10001216","8.34",3,"0","2.1684","0"
5031,"CA-2017-139304","2017-01-29","2017-02-02","Standard Class","VG-21790","OFF-SU-10001664","8.57",1,"0","2.2282","0"
5032,"CA-2017-139304","2017-01-29","2017-02-02","Standard Class","VG-21790","OFF-BI-10002498","119.616",8,"0.2","40.3704","0"
5033,"CA-2016-155166","2016-12-26","2017-01-02","Standard Class","BB-11545","FUR-CH-10003968","212.94",3,"0","25.5528","0"
5034,"CA-2016-155166","2016-12-26","2017-01-02","Standard Class","BB-11545","OFF-AP-10002765","26.49",1,"0","7.4172","0"
5035,"CA-2015-103954","2015-08-09","2015-08-13","Second Class","HR-14770","FUR-BO-10004690","687.4",5,"0","48.118","0"
5036,"CA-2014-169803","2014-04-06","2014-04-12","Standard Class","SC-20260","FUR-TA-10000688","653.55",3,"0","111.1035","0"
5037,"CA-2014-169803","2014-04-06","2014-04-12","Standard Class","SC-20260","TEC-AC-10003441","33.9",2,"0","2.034","0"
5038,"CA-2017-141719","2017-11-17","2017-11-21","Second Class","EG-13900","TEC-AC-10003610","239.96",5,"0.2","83.986","0"
5039,"CA-2015-136469","2015-07-11","2015-07-12","First Class","TS-21370","FUR-TA-10001520","199.836",4,"0.3","-37.1124","0"
5040,"CA-2015-136469","2015-07-11","2015-07-12","First Class","TS-21370","TEC-PH-10001817","716",2,"0","193.32","0"
5041,"CA-2015-136469","2015-07-11","2015-07-12","First Class","TS-21370","OFF-BI-10004492","221.06",7,"0","103.8982","0"
5042,"CA-2016-158694","2016-11-10","2016-11-13","Second Class","AI-10855","OFF-PA-10002421","67.71",3,"0","32.5008","0"
5043,"CA-2016-158694","2016-11-10","2016-11-13","Second Class","AI-10855","OFF-AP-10000055","129.92",4,"0","38.976","0"
5044,"CA-2016-158694","2016-11-10","2016-11-13","Second Class","AI-10855","FUR-FU-10000965","467.46",9,"0","191.6586","0"
5045,"CA-2016-158694","2016-11-10","2016-11-13","Second Class","AI-10855","OFF-PA-10001363","61.4",5,"0","28.858","0"
5046,"CA-2016-158694","2016-11-10","2016-11-13","Second Class","AI-10855","OFF-ST-10001496","720.76",4,"0","187.3976","0"
5047,"CA-2016-158694","2016-11-10","2016-11-13","Second Class","AI-10855","OFF-BI-10004656","5.184",3,"0.2","1.8144","0"
5048,"CA-2016-158694","2016-11-10","2016-11-13","Second Class","AI-10855","OFF-AR-10001227","14.7",5,"0","3.969","0"
5049,"US-2014-104759","2014-03-31","2014-04-04","Standard Class","DD-13570","OFF-BI-10002071","8.134",7,"0.8","-13.8278","0"
5050,"US-2014-104759","2014-03-31","2014-04-04","Standard Class","DD-13570","TEC-AC-10004901","79.984",2,"0.2","13.9972","0"
5051,"CA-2015-150511","2015-09-18","2015-09-24","Standard Class","AB-10060","OFF-PA-10001776","18.54",2,"0","8.7138","0"
5052,"CA-2015-134922","2015-11-07","2015-11-11","Standard Class","KB-16240","OFF-EN-10000483","24.4",2,"0.2","7.93","0"
5053,"US-2017-120607","2017-05-19","2017-05-19","Same Day","JC-15775","OFF-PA-10003129","195.64",4,"0","91.9508","0"
5054,"CA-2015-141243","2015-01-03","2015-01-08","Second Class","AH-10465","TEC-AC-10003198","398.4",5,"0.2","84.66","0"
5055,"CA-2015-141243","2015-01-03","2015-01-08","Second Class","AH-10465","OFF-AR-10001246","7.056",3,"0.2","0.7938","0"
5056,"CA-2015-141243","2015-01-03","2015-01-08","Second Class","AH-10465","FUR-BO-10003272","1352.3976",9,"0.32","-437.5404","0"
5057,"CA-2015-162166","2015-09-08","2015-09-11","First Class","NM-18520","OFF-PA-10002606","26.4",5,"0","11.88","0"
5058,"CA-2015-162166","2015-09-08","2015-09-11","First Class","NM-18520","OFF-ST-10002486","41.88",6,"0","0.8376","0"
5059,"CA-2016-120796","2016-04-03","2016-04-07","Standard Class","CS-11950","OFF-BI-10004330","99.846",9,"0.7","-83.205","0"
5060,"CA-2016-109722","2016-12-05","2016-12-07","Second Class","TP-21130","TEC-PH-10000560","699.98",2,"0","195.9944","0"
5061,"CA-2016-109722","2016-12-05","2016-12-07","Second Class","TP-21130","OFF-ST-10000060","584.82",9,"0","70.1784","0"
5062,"CA-2015-136798","2015-05-08","2015-05-12","Standard Class","DL-12925","OFF-BI-10003684","43.98",2,"0","21.99","0"
5063,"CA-2015-136798","2015-05-08","2015-05-12","Standard Class","DL-12925","TEC-PH-10000441","377.97",3,"0","105.8316","0"
5064,"CA-2015-136798","2015-05-08","2015-05-12","Standard Class","DL-12925","FUR-FU-10000723","123.96",3,"0","11.1564","0"
5065,"CA-2017-122196","2017-09-22","2017-09-24","First Class","CA-12265","TEC-PH-10004977","391.98",2,"0","113.6742","0"
5066,"CA-2017-142090","2017-11-30","2017-12-07","Standard Class","SC-20380","TEC-AC-10002001","383.976",3,"0.2","81.5949","0"
5067,"CA-2017-142090","2017-11-30","2017-12-07","Standard Class","SC-20380","FUR-TA-10001889","1781.682",7,"0.4","-653.2834","0"
5068,"CA-2017-160934","2017-01-15","2017-01-19","Standard Class","TT-21460","OFF-AR-10003504","21.4",5,"0","6.206","0"
5069,"CA-2014-124478","2014-08-08","2014-08-12","Standard Class","MA-17560","TEC-CO-10001571","549.99",1,"0","274.995","0"
5070,"CA-2014-124478","2014-08-08","2014-08-12","Standard Class","MA-17560","OFF-AP-10002495","167.535",3,"0.1","37.23","0"
5071,"CA-2014-124478","2014-08-08","2014-08-12","Standard Class","MA-17560","OFF-EN-10002500","38.34",3,"0","17.253","0"
5072,"CA-2014-124478","2014-08-08","2014-08-12","Standard Class","MA-17560","FUR-FU-10002088","53.88",6,"0","22.6296","0"
5073,"CA-2014-124478","2014-08-08","2014-08-12","Standard Class","MA-17560","TEC-PH-10001128","299.98",2,"0","83.9944","0"
5074,"CA-2015-145485","2015-11-05","2015-11-05","Same Day","JM-16195","OFF-ST-10000649","62.8",4,"0","15.7","0"
5075,"CA-2017-151071","2017-04-25","2017-04-29","Second Class","MB-18085","OFF-BI-10002103","13.904",2,"0.2","4.5188","0"
5076,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","FUR-TA-10001705","744.1",5,"0.3","-95.67","0"
5077,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","OFF-ST-10004634","44.84",5,"0.2","5.605","0"
5078,"CA-2014-134572","2014-04-20","2014-04-22","Second Class","SV-20365","FUR-TA-10004442","401.59",2,"0.3","-131.951","0"
5079,"CA-2017-143217","2017-11-11","2017-11-17","Standard Class","CG-12040","OFF-BI-10002949","18.24",3,"0","8.5728","0"
5080,"US-2017-133312","2017-11-25","2017-11-29","Standard Class","BD-11500","FUR-BO-10002213","359.499",3,"0.15","-29.6058","0"
5081,"US-2017-133312","2017-11-25","2017-11-29","Standard Class","BD-11500","OFF-ST-10001325","10.48",1,"0","2.8296","0"
5082,"US-2015-137533","2015-12-18","2015-12-18","Same Day","JK-15640","OFF-PA-10003441","20.736",4,"0.2","7.2576","0"
5083,"CA-2016-155138","2016-09-08","2016-09-12","Standard Class","JM-15580","TEC-AC-10004209","35.168",4,"0.2","8.3524","0"
5084,"CA-2016-155138","2016-09-08","2016-09-12","Standard Class","JM-15580","OFF-PA-10000501","64.704",3,"0.2","23.4552","0"
5085,"CA-2016-108350","2016-06-06","2016-06-09","Second Class","SC-20230","OFF-PA-10003656","105.52",4,"0","48.5392","0"
5086,"CA-2015-144302","2015-06-19","2015-06-23","Standard Class","ME-17320","OFF-BI-10001107","5.792",2,"0.8","-9.5568","0"
5087,"CA-2015-109001","2015-03-05","2015-03-09","Standard Class","KN-16390","TEC-PH-10000562","466.158",7,"0.4","-93.2316","0"
5088,"CA-2015-109001","2015-03-05","2015-03-09","Standard Class","KN-16390","TEC-AC-10001101","10.312",1,"0.2","-1.289","0"
5089,"CA-2015-109001","2015-03-05","2015-03-09","Standard Class","KN-16390","OFF-BI-10003529","2.556",3,"0.7","-1.7892","0"
5090,"CA-2017-132738","2017-08-04","2017-08-07","First Class","HM-14860","OFF-PA-10001752","7.968",2,"0.2","2.8884","0"
5091,"CA-2017-132738","2017-08-04","2017-08-07","First Class","HM-14860","OFF-EN-10001141","8.784",1,"0.2","3.1842","0"
5092,"CA-2017-156720","2017-12-30","2018-01-03","Standard Class","JM-15580","OFF-FA-10003472","3.024",3,"0.2","-0.6048","0"
5093,"CA-2015-119102","2015-05-23","2015-05-27","Standard Class","KH-16690","OFF-ST-10004507","51.45",3,"0","13.8915","0"
5094,"US-2014-140452","2014-12-06","2014-12-10","Standard Class","BK-11260","OFF-AP-10004036","14.016",4,"0.8","-31.536","0"
5095,"US-2014-140452","2014-12-06","2014-12-10","Standard Class","BK-11260","FUR-TA-10004086","214.95",5,"0.5","-120.372","0"
5096,"US-2014-140452","2014-12-06","2014-12-10","Standard Class","BK-11260","TEC-PH-10000307","35.04",4,"0.2","-7.008","0"
5097,"US-2014-140452","2014-12-06","2014-12-10","Standard Class","BK-11260","FUR-FU-10002088","10.776",3,"0.6","-4.8492","0"
5098,"US-2014-140452","2014-12-06","2014-12-10","Standard Class","BK-11260","OFF-BI-10004965","4.6",2,"0.8","-8.05","0"
5099,"US-2014-140452","2014-12-06","2014-12-10","Standard Class","BK-11260","OFF-ST-10002485","35.168",2,"0.2","-8.3524","0"
5100,"CA-2015-141936","2015-08-07","2015-08-12","Standard Class","PN-18775","OFF-BI-10002194","19.152",3,"0.2","6.4638","0"
5101,"CA-2014-158442","2014-03-17","2014-03-17","Same Day","AZ-10750","OFF-AR-10003732","4.448",2,"0.2","0.3336","0"
5102,"CA-2014-158442","2014-03-17","2014-03-17","Same Day","AZ-10750","OFF-PA-10002195","5.184",1,"0.2","1.8792","0"
5103,"CA-2014-158442","2014-03-17","2014-03-17","Same Day","AZ-10750","OFF-PA-10002365","15.552",3,"0.2","5.4432","0"
5104,"CA-2015-167374","2015-03-26","2015-03-30","Second Class","GM-14500","OFF-PA-10001950","40.032",6,"0.2","12.51","0"
5105,"CA-2015-167374","2015-03-26","2015-03-30","Second Class","GM-14500","TEC-AC-10004633","16.776",3,"0.2","5.0328","0"
5106,"CA-2014-116568","2014-12-14","2014-12-20","Standard Class","BM-11785","FUR-CH-10002439","186.304",4,"0.2","13.9728","0"
5107,"CA-2015-147102","2015-09-19","2015-09-26","Standard Class","NH-18610","TEC-AC-10000682","66.36",4,"0","23.226","0"
5108,"CA-2017-132213","2017-04-25","2017-04-26","First Class","PN-18775","OFF-AR-10004078","42.048",9,"0.2","5.256","0"
5109,"CA-2017-132213","2017-04-25","2017-04-26","First Class","PN-18775","OFF-AR-10001958","67.92",5,"0.2","6.792","0"
5110,"CA-2014-138450","2014-10-18","2014-10-22","Standard Class","EH-13765","OFF-EN-10001335","52.512",6,"0.2","19.692","0"
5111,"CA-2014-138450","2014-10-18","2014-10-22","Standard Class","EH-13765","OFF-ST-10003479","186.912",6,"0.2","-35.046","0"
5112,"CA-2014-138450","2014-10-18","2014-10-22","Standard Class","EH-13765","OFF-PA-10003016","10.048",4,"0.2","3.14","0"
5113,"CA-2015-153073","2015-11-13","2015-11-13","Same Day","HA-14905","FUR-FU-10001025","17.496",9,"0.6","-7.4358","0"
5114,"CA-2016-147970","2016-01-31","2016-02-02","Second Class","AB-10150","OFF-PA-10003936","15.552",3,"0.2","5.4432","0"
5115,"CA-2016-150658","2016-11-17","2016-11-22","Standard Class","MS-17365","OFF-BI-10004140","10.776",3,"0.2","3.3675","0"
5116,"CA-2017-125640","2017-07-25","2017-07-29","Standard Class","DD-13570","OFF-LA-10004178","3.304",1,"0.2","1.0738","0"
5117,"CA-2017-154137","2017-11-11","2017-11-17","Standard Class","MT-17815","OFF-ST-10003324","35.48",1,"0","0","0"
5118,"CA-2015-127173","2015-09-26","2015-10-03","Standard Class","GM-14500","OFF-FA-10004854","34.44",3,"0","16.1868","0"
5119,"CA-2015-127173","2015-09-26","2015-10-03","Standard Class","GM-14500","TEC-MA-10002859","629.93",7,"0","296.0671","0"
5120,"CA-2015-127173","2015-09-26","2015-10-03","Standard Class","GM-14500","OFF-BI-10000088","79.056",9,"0.2","28.6578","0"
5121,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-ST-10004180","232.55",5,"0","9.302","0"
5122,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","TEC-AC-10002926","99.98",2,"0","42.9914","0"
5123,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-PA-10003797","19.44",3,"0","9.3312","0"
5124,"CA-2014-149538","2014-04-04","2014-04-08","Standard Class","KB-16585","OFF-PA-10002195","12.96",2,"0","6.3504","0"
5125,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","FUR-TA-10001039","464.292",9,"0.4","-108.3348","0"
5126,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","OFF-EN-10001099","68.46",7,"0","31.4916","0"
5127,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","TEC-MA-10003979","2799.96",4,"0","1371.9804","0"
5128,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","OFF-AP-10002945","601.3",2,"0","198.429","0"
5129,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","TEC-PH-10001536","16.99",1,"0","4.4174","0"
5130,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","TEC-PH-10000526","287.97",3,"0","80.6316","0"
5131,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","OFF-PA-10000213","44.82",9,"0","21.0654","0"
5132,"CA-2017-146626","2017-12-29","2018-01-05","Standard Class","BP-11185","FUR-FU-10002501","101.12",8,"0","37.4144","0"
5133,"CA-2015-123330","2015-06-21","2015-06-27","Standard Class","EP-13915","TEC-PH-10001819","107.976",3,"0.2","37.7916","0"
5134,"CA-2017-155607","2017-11-26","2017-11-30","Standard Class","FG-14260","OFF-AP-10001962","58.73",7,"0","14.6825","0"
5135,"CA-2017-155607","2017-11-26","2017-11-30","Standard Class","FG-14260","OFF-BI-10003364","93.344",4,"0.2","32.6704","0"
